0,8978990414633987; 50,68697456165369
0,9558778123134584; 52,63466161430958
1,2058352404887067; 55,04712508287866
1,319360106488821; 57,700854962039415
1,4149693295732906; 59,946764352361164
1,5554563512484307; 62,19750157886159
1,7096018333642125; 64,49844830162027
1,8539912723081056; 66,8293276086868
1,9905758767144928; 69,1949673362398
2,160052283814661; 71,385425579595
2,2871595891397885; 73,19627796112945
2,4510611144274517; 74,88795175813878
2,7320351577777338; 76,4289970663733
3,0431135629155435; 77,91045308234527
3,324087606265824; 79,39025384019884
3,697883431794324; 80,92467811595975
4,1268705872666285; 82,81663814529601
4,56840122681707; 84,48513832864768
5,102753648545729; 85,99100940186611
5,822749634630824; 87,54074481522227
6,806158786356807; 88,90219461760991
8,000298470595503; 90,23660853739695
9,334925176509337; 91,43622927107526
10,739795393260742; 92,08277309212403
12,144665610012147; 92,51380230615655
13,549535826763552; 92,89616693150796
14,954406043514954; 93,26462738866479
16,35927626026636; 93,60527950943242
17,764146477017764; 93,91812329381086
19,16901669376917; 94,17535040541091
20,573886910520574; 94,35610459194068
21,97875712727198; 94,48819418978935
23,383627344023385; 94,58552336715154
24,78849756077479; 94,66199629222181
26,193367777526195; 94,7871338059732
27,5982379942776; 94,82884631055698
29,003108211029005; 94,93312757201646
30,40797842778041; 94,94703174021106
31,812848644531815; 95,06521716986514
33,21771886128322; 95,07216925396243
34,62258907803462; 95,09997759035163
36,02745929478603; 95,21121093590841
37,43232951153743; 95,21121093590841
38,83719972828884; 95,21121093590841
40,24206994504024; 95,2390192722976
41,64694016179165; 95,34330053375709
43,05181037854305; 95,35025261785438
44,45668059529446; 95,35025261785438
45,86155081204586; 95,35025261785438
47,26642102879727; 95,35025261785438
48,67129124554867; 95,35025261785438
50,07616146230008; 95,35025261785438
51,48103167905148; 95,41282137473007
52,88590189580289; 95,41977345882736
54,29077211255429; 95,48234221570306
55,6956423293057; 95,48929429980035
57,100512546057104; 95,48929429980035
58,50538276280851; 95,48929429980035
59,910252979559914; 95,48929429980035
61,31512319631132; 95,48929429980035
62,719993413062724; 95,48929429980035
64,12486362981413; 95,44758179521656
65,52973384656553; 95,41977345882736
66,93460406331694; 95,39196512243817
68,33947428006834; 95,35025261785438
69,74434449681975; 95,35025261785438
71,14921471357115; 95,35025261785438
72,55408493032255; 95,35025261785438
73,95895514707395; 95,35025261785438
75,36382536382536; 95,35025261785438
76,76869558057676; 95,35025261785438
78,17356579732817; 95,35025261785438
79,57843601407957; 95,32244428146518
80,98330623083098; 95,2390192722976
82,38817644758238; 95,21121093590841
83,79304666433379; 95,21121093590841
85,19791688108519; 95,21121093590841
86,6027870978366; 95,21121093590841
88,007657314588; 95,21121093590841
89,4125275313394; 95,11388175854623
90,81739774809081; 95,07216925396243
92,22226796484222; 95,07216925396243
93,62713818159362; 95,07216925396243
95,03200839834503; 95,07216925396243
96,43687861509643; 94,96788799250295
97,84174883184784; 94,93312757201646
99,17637553776167; 94,93312757201646
